filename,width,height,class,xmin,ymin,xmax,ymax
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,69,350,83,385
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,85,350,97,385
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,245,343,262,388
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,274,347,289,384
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,298,346,313,384
2018-04-15 18_04_31-Lake Victoria.jpg,720,720,canoe,318,338,331,375
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,385,511,403,527
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,422,508,437,529
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,474,354,487,372
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,469,358,480,372
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,464,361,477,375
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,457,367,475,379
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,383,633,420,649
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,367,615,400,635
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,394,641,425,666
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,423,661,446,687
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,411,435,446,448
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,459,472,498,487
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,401,449,443,462
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,428,468,438,486
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,399,482,443,512
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,450,373,489,401
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,441,391,481,415
2018-04-15 18_02_10-Lake Victoria.jpg,720,720,canoe,413,425,458,436
LV_pilot_5097692.jpg,750,750,canoe,602,592,627,657
LV_pilot_5097692.jpg,750,750,canoe,621,577,643,648
LV_pilot_5097692.jpg,750,750,canoe,576,585,598,657
LV_pilot_5716074.jpg,750,750,canoe,317,607,351,683
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,563,524,572,569
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,573,523,579,567
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,555,521,563,567
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,579,521,587,565
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,553,526,567,569
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,545,524,557,560
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,528,526,539,564
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,594,525,606,564
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,540,522,547,564
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,588,521,596,564
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,606,527,617,560
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,692,529,707,564
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,670,522,678,565
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,637,525,647,566
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,663,525,673,567
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,629,522,638,567
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,657,525,666,569
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,622,522,633,567
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,657,505,671,542
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,670,496,682,542
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,602,525,616,562
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,682,505,691,542
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,692,506,707,546
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,702,506,715,546
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,712,500,720,549
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,522,527,538,571
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,260,90,274,131
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,248,89,258,135
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,232,88,247,129
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,250,117,267,152
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,238,129,259,164
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,234,136,249,174
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,222,91,237,129
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,198,109,218,149
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,211,136,231,183
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,266,113,283,148
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,275,113,294,141
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,282,108,306,134
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,282,100,313,120
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,280,92,314,107
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,209,225,236,263
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,189,224,209,253
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,181,213,208,239
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,215,242,254,256
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,258,372,274,423
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,269,382,283,423
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,246,363,265,413
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,273,381,289,424
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,286,393,299,424
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,300,263,342,313
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,375,480,397,526
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,404,505,430,542
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,442,420,461,464
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,418,394,441,441
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,366,315,393,366
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,450,315,465,360
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,505,222,547,241
2018-04-15 17_56_32-Lake Victoria.jpg,720,720,canoe,405,231,432,285
2018-04-15 17_54_46-Lake Victoria.jpg,720,720,canoe,387,315,428,365
LV_pilot_5439239.jpg,750,750,canoe,92,322,164,347
LV_pilot_5439239.jpg,750,750,canoe,42,633,121,658
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,185,498,217,527
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,173,478,200,500
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,160,468,186,502
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,194,492,223,521
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,201,486,234,513
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,207,484,239,508
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,187,463,221,487
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,225,478,260,503
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,223,462,252,489
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,235,464,267,485
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,242,461,278,485
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,240,451,277,472
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,251,450,283,472
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,253,443,285,464
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,254,433,292,455
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,241,398,278,422
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,230,383,269,405
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,252,380,291,402
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,281,377,315,397
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,282,371,316,390
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,278,360,312,380
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,286,356,323,375
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,282,342,320,363
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,304,340,341,361
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,340,364,375,384
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,342,358,378,375
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,346,350,383,370
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,353,343,387,365
2018-04-15 17_52_14-Lake Victoria.jpg,720,720,canoe,316,312,357,333
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,680,96,691,127
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,663,101,673,130
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,682,94,695,121
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,674,100,688,131
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,657,106,666,129
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,347,440,376,466
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,335,452,357,476
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,313,458,333,485
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,315,431,333,461
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,259,436,281,461
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,230,445,258,477
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,183,478,210,510
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,193,509,215,537
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,107,529,128,560
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,3,577,16,613
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,17,570,37,605
2018-04-15 17_58_39-Lake Victoria.jpg,720,720,canoe,31,561,51,593
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,605,533,627,556
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,594,524,626,552
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,219,305,243,342
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,205,310,231,339
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,198,306,218,337
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,226,317,244,342
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,367,413,401,433
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,372,421,403,440
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,371,425,401,449
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,372,434,401,457
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,388,430,416,460
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,351,403,378,433
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,342,390,371,422
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,262,329,284,357
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,245,327,268,357
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,250,327,274,363
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,269,343,299,370
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,54,220,67,253
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,66,230,93,267
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,44,212,67,256
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,38,205,50,245
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,68,225,85,263
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,75,245,102,272
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,51,231,73,257
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,25,200,36,237
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,16,202,26,236
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,8,212,16,233
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,98,258,119,286
2018-04-15 17_55_54-Lake Victoria.jpg,720,720,canoe,50,288,67,312
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,321,228,332,257
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,590,345,610,388
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,370,258,383,280
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,383,261,398,290
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,258,232,271,272
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,267,239,277,270
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,278,236,289,269
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,355,271,369,298
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,350,258,363,283
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,341,270,352,302
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,332,262,343,296
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,301,252,314,287
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,297,245,309,272
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,291,225,305,254
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,284,247,292,282
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,248,235,262,275
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,240,227,255,266
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,221,215,236,258
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,215,231,229,263
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,198,231,213,259
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,182,252,210,275
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,191,239,220,268
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,177,261,212,283
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,165,283,201,301
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,246,267,268,303
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,316,284,332,346
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,327,306,340,360
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,306,290,324,347
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,411,302,429,341
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,520,358,542,386
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,471,370,487,397
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,449,315,467,356
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,430,332,447,372
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,374,373,389,408
2018-04-15 18_05_45-Lake Victoria.jpg,720,720,canoe,381,405,399,447
LV_pilot_5124441.jpg,750,750,canoe,72,436,143,475
LV_pilot_5124441.jpg,750,750,canoe,226,83,291,119
LV_pilot_5124441.jpg,750,750,canoe,168,141,236,173
LV_pilot_5124441.jpg,750,750,canoe,186,167,261,200
LV_pilot_5124441.jpg,750,750,canoe,132,221,219,258
LV_pilot_5124441.jpg,750,750,canoe,317,290,392,330
LV_pilot_5124441.jpg,750,750,canoe,347,477,416,517
2018-04-15 17_48_07-Lake Victoria.jpg,720,720,canoe,354,337,403,367
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,272,632,293,651
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,223,662,257,690
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,219,652,256,680
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,231,650,257,680
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,232,641,265,676
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,237,639,267,665
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,216,628,251,649
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,211,570,253,592
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,222,585,265,603
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,220,613,261,638
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,190,596,227,615
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,184,577,230,610
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,183,552,230,577
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,268,545,308,560
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,274,533,320,548
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,277,526,316,539
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,291,521,328,535
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,276,509,319,524
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,313,426,352,453
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,309,436,346,458
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,292,460,333,479
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,297,470,337,488
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,287,479,326,494
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,249,470,289,490
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,257,484,297,499
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,252,392,292,413
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,272,387,312,401
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,269,378,313,394
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,280,377,317,390
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,280,372,327,383
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,280,364,324,373
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,272,356,316,368
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,290,352,335,366
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,297,322,338,343
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,287,309,333,332
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,328,312,362,333
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,317,305,355,320
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,316,293,355,314
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,329,283,363,301
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,323,274,363,292
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,335,269,370,289
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,344,247,376,271
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,371,263,406,282
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,368,253,397,275
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,370,248,406,270
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,370,244,405,262
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,371,240,408,258
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,371,233,414,253
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,381,216,425,249
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,404,166,456,199
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,358,190,414,214
2018-04-15 17_53_41-Lake Victoria.jpg,720,720,canoe,219,240,250,282
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,219,157,254,167
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,222,165,257,178
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,221,171,256,192
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,274,152,300,162
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,223,202,250,219
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,217,206,245,221
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,202,201,225,218
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,227,273,270,284
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,244,284,287,296
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,257,271,289,282
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,241,226,276,239
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,264,203,298,213
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,258,221,294,231
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,247,207,288,221
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,269,191,300,204
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,268,166,300,177
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,225,144,266,156
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,227,227,251,240
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,217,235,250,251
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,235,255,287,270
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,247,85,282,95
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,230,90,262,102
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,220,99,262,114
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,206,132,246,145
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,206,115,241,131
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,176,91,220,105
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,244,54,282,67
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,232,42,278,54
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,241,26,283,36
2018-04-15 17_47_36-Lake Victoria.jpg,720,720,canoe,253,1,300,10
LV_pilot_5165232.jpg,750,750,canoe,665,629,705,664
LV_pilot_5165232.jpg,750,750,canoe,657,616,699,655
LV_pilot_5165232.jpg,750,750,canoe,637,595,674,655
2018-04-15 17_54_29-Lake Victoria.jpg,720,720,canoe,292,362,327,380
2018-04-15 17_54_29-Lake Victoria.jpg,720,720,canoe,264,510,305,532
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,360,58,389,68
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,368,318,393,328
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,371,329,397,339
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,371,256,394,267
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,367,267,394,276
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,372,233,397,242
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,366,243,394,255
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,367,218,394,232
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,364,198,387,209
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,368,207,394,216
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,354,190,382,197
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,362,178,386,188
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,356,165,385,176
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,360,85,387,97
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,359,108,386,122
2018-04-15 18_04_38-Lake Victoria.jpg,720,720,canoe,359,130,386,144
LV_pilot_5337914.jpg,750,750,canoe,204,461,254,505
LV_pilot_5337914.jpg,750,750,canoe,44,421,88,505
LV_pilot_5337914.jpg,750,750,canoe,69,442,109,517
LV_pilot_5337914.jpg,750,750,canoe,78,424,118,493
LV_pilot_5337914.jpg,750,750,canoe,150,457,191,524
LV_pilot_5337914.jpg,750,750,canoe,119,451,165,538
LV_pilot_5337914.jpg,750,750,canoe,626,410,662,486
LV_pilot_5337914.jpg,750,750,canoe,567,442,628,493
LV_pilot_5337914.jpg,750,750,canoe,518,410,553,509
LV_pilot_5337914.jpg,750,750,canoe,464,432,504,502
LV_pilot_5337914.jpg,750,750,canoe,380,443,407,513
LV_pilot_5337914.jpg,750,750,canoe,366,442,392,518
LV_pilot_5337914.jpg,750,750,canoe,304,440,353,511
LV_pilot_5337914.jpg,750,750,canoe,263,442,307,523
LV_pilot_5105711.jpg,750,750,canoe,369,527,410,570
LV_pilot_5105711.jpg,750,750,canoe,377,541,426,584
LV_pilot_5105711.jpg,750,750,canoe,318,488,360,539
LV_pilot_5105711.jpg,750,750,canoe,317,468,356,522
LV_pilot_5105711.jpg,750,750,canoe,409,549,466,587
LV_pilot_5105711.jpg,750,750,canoe,367,587,431,619
LV_pilot_5105711.jpg,750,750,canoe,304,433,326,485
LV_pilot_5105711.jpg,750,750,canoe,280,408,319,461
LV_pilot_5105711.jpg,750,750,canoe,258,403,299,454
LV_pilot_5105711.jpg,750,750,canoe,233,385,302,432
LV_pilot_5105711.jpg,750,750,canoe,215,378,282,414
LV_pilot_5105711.jpg,750,750,canoe,193,375,246,416
LV_pilot_5379845.jpg,750,750,canoe,285,588,343,657
LV_pilot_5379845.jpg,750,750,canoe,237,72,273,148
LV_pilot_5727890.jpg,750,750,canoe,611,171,657,237
2018-04-15 17_53_16-Lake Victoria.jpg,720,720,canoe,291,443,332,456
2018-04-15 17_53_16-Lake Victoria.jpg,720,720,canoe,354,457,385,472
2018-04-15 17_53_16-Lake Victoria.jpg,720,720,canoe,359,448,383,456
2018-04-15 17_53_16-Lake Victoria.jpg,720,720,canoe,335,437,362,452
2018-04-15 17_53_16-Lake Victoria.jpg,720,720,canoe,292,454,338,468
2018-04-15 17_53_16-Lake Victoria.jpg,720,720,canoe,299,473,340,487
2018-04-15 17_53_16-Lake Victoria.jpg,720,720,canoe,340,494,372,511
2018-04-15 17_53_16-Lake Victoria.jpg,720,720,canoe,311,483,347,505
2018-04-15 17_53_16-Lake Victoria.jpg,720,720,canoe,310,491,343,508
2018-04-15 17_53_16-Lake Victoria.jpg,720,720,canoe,345,661,389,681
2018-04-15 17_53_16-Lake Victoria.jpg,720,720,canoe,341,702,388,717
2018-04-15 17_53_16-Lake Victoria.jpg,720,720,canoe,335,631,361,665
LV_pilot_5424460.jpg,750,750,canoe,414,106,497,137
